country,currency,category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,standard_category,price_local_numeric,scrape_date,source_category,search_term,price_text,price_gyd,image_url,source_url,price_per_kg_gyd,page,barcode_harmonized,sku_text_key,weight_bucket,match_key,regional_overlap,family_key,commercial_overlap,competitive_index,price_positioning
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Pita Integral Lumijor,7467502800379,13,90.0,1.43,6 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-integral-lumijor/7795,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,90.0,,,,,,,,,,7467502800379,pan_pan pita integral lumijor,unknown,7467502800379,1,pan_pita_integral_lumijor,1,,Market
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Pita Integral Lumijor,7467502800379,13,89.95,1.43,6 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-integral-lumijor/7795,https://supermercadosnacional.com/pan-pita-integral-lumijor-6-und-paq-2162703?utm_source=supermercadosrd,Bakery,89.95,,,,,,,,,,7467502800379,pan_pan pita integral lumijor,unknown,7467502800379,1,pan_pita_integral_lumijor,1,,Market
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Pita Integral Lumijor,7467502800379,13,110.0,1.74,6 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-integral-lumijor/7795,https://plazalama.com.do/p/pan-pita-integral-lumijor-gourmet-6-uds-7467502800379?utm_source=supermercadosrd,Bakery,110.0,,,,,,,,,,7467502800379,pan_pan pita integral lumijor,unknown,7467502800379,1,pan_pita_integral_lumijor,1,,Market
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Pita Integral Lumijor,7467502800379,13,90.0,1.43,6 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-integral-lumijor/7795,https://sirena.do/products/index/pan-lumijor-pita-integral-6-uds-?utm_source=supermercadosrd,Bakery,90.0,,,,,,,,,,7467502800379,pan_pan pita integral lumijor,unknown,7467502800379,1,pan_pita_integral_lumijor,1,,Market
Dominican Republic,DOP,Panaderia,Bravo,Pan,Pan Pita La Libanesa,9999999766445,13,114.0,1.81,5 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-la-libanesa/7808,https://bravova.superbravo.com.do/articulos/24977?utm_source=supermercadosrd,Bakery,114.0,,,,,,,,,,,pan_pan pita la libanesa,unknown,pan_pan pita la libanesa_unknown,1,pan_pita_libanesa,1,,Market
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Pita La Libanesa,9999999766445,13,107.95,1.71,5 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-la-libanesa/7808,https://supermercadosnacional.com/pan-pita-la-libanesa-5-und-paq-2005467?utm_source=supermercadosrd,Bakery,107.95,,,,,,,,,,,pan_pan pita la libanesa,unknown,pan_pan pita la libanesa_unknown,1,pan_pita_libanesa,1,,Market
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Pita La Libanesa,9999999766445,13,108.0,1.71,5 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-la-libanesa/7808,https://sirena.do/products/index/pan-pita-la-libanesa-reg-5-1?utm_source=supermercadosrd,Bakery,108.0,,,,,,,,,,,pan_pan pita la libanesa,unknown,pan_pan pita la libanesa_unknown,1,pan_pita_libanesa,1,,Market
Dominican Republic,DOP,Panaderia,Bravo,Pan,Pan Pita Pequeno La Libanesa,1779875379322,13,129.0,2.04,25 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-pequeno-la-libanesa/7809,https://bravova.superbravo.com.do/articulos/19809?utm_source=supermercadosrd,Bakery,129.0,,,,,,,,,,,pan_pan pita pequeno la libanesa,unknown,pan_pan pita pequeno la libanesa_unknown,1,pan_pita_pequeno_libanesa,1,,Market
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Pita Pequeno La Libanesa,1779875379322,13,129.0,2.04,25 UND,,,,Mass,Pita,https://supermercadosrd.com/productos/pan-pita-pequeno-la-libanesa/7809,https://sirena.do/products/index/pan-pita-la-libanesa-peq?utm_source=supermercadosrd,Bakery,129.0,,,,,,,,,,,pan_pan pita pequeno la libanesa,unknown,pan_pan pita pequeno la libanesa_unknown,1,pan_pita_pequeno_libanesa,1,,Market
Dominican Republic,DOP,Panaderia,Garrido,Pan,Pan Sandwich Blanco Familiar Lumijor,7467502800294,13,155.0,2.46,30 OZ,0.8504849999999999,18.22,2.89,Mass,Panadería,https://supermercadosrd.com/productos/pan-sandwich-blanco-familiar-lumijor/7661,https://www.garrido.com.do/p/186074?utm_source=supermercadosrd,Bakery,155.0,,,,,,,,,,7467502800294,pan_pan sandwich blanco familiar lumijor,0.85,7467502800294,1,pan_sandwich_blanco_familiar,1,0.05753239128203661,Value
Dominican Republic,DOP,Panaderia,Jumbo,Pan,Pan Sandwich Blanco Familiar Lumijor,7467502800294,13,139.95,2.22,30 OZ,0.8504849999999999,16.46,2.61,Mass,Panadería,https://supermercadosrd.com/productos/pan-sandwich-blanco-familiar-lumijor/7661,https://jumbo.com.do/pan-sandwich-blanco-familiar-lumijor-2005476?utm_source=supermercadosrd,Bakery,139.95,,,,,,,,,,7467502800294,pan_pan sandwich blanco familiar lumijor,0.85,7467502800294,1,pan_sandwich_blanco_familiar,1,0.051958318770282196,Value
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Sandwich Blanco Familiar Lumijor,7467502800294,13,139.0,2.2,30 OZ,0.8504849999999999,16.34,2.59,Mass,Panadería,https://supermercadosrd.com/productos/pan-sandwich-blanco-familiar-lumijor/7661,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,139.0,,,,,,,,,,7467502800294,pan_pan sandwich blanco familiar lumijor,0.85,7467502800294,1,pan_sandwich_blanco_familiar,1,0.05156017073372831,Value
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Sandwich Blanco Familiar Lumijor,7467502800294,13,139.95,2.22,30 OZ,0.8504849999999999,16.46,2.61,Mass,Panadería,https://supermercadosrd.com/productos/pan-sandwich-blanco-familiar-lumijor/7661,https://supermercadosnacional.com/pan-sandwich-blanco-familiar-lumijor-2005476?utm_source=supermercadosrd,Bakery,139.95,,,,,,,,,,7467502800294,pan_pan sandwich blanco familiar lumijor,0.85,7467502800294,1,pan_sandwich_blanco_familiar,1,0.051958318770282196,Value
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Sandwich Blanco Familiar Lumijor,7467502800294,13,174.0,2.76,30 OZ,0.8504849999999999,20.46,3.24,Mass,Panadería,https://supermercadosrd.com/productos/pan-sandwich-blanco-familiar-lumijor/7661,https://plazalama.com.do/p/pan-viga-lumijor-825-g-7467502800294?utm_source=supermercadosrd,Bakery,174.0,,,,,,,,,,7467502800294,pan_pan sandwich blanco familiar lumijor,0.85,7467502800294,1,pan_sandwich_blanco_familiar,1,0.06449998192172963,Value
Dominican Republic,DOP,Panaderia,Ritmo,Pan,Pan Sandwich Blanco Familiar Lumijor,7467502800294,13,129.0,2.04,30 OZ,0.8504849999999999,15.17,2.4,Mass,Panadería,https://supermercadosrd.com/productos/pan-sandwich-blanco-familiar-lumijor/7661,https://tiendasritmo.com/?utm_source=supermercadosrd,Bakery,129.0,,,,,,,,,,7467502800294,pan_pan sandwich blanco familiar lumijor,0.85,7467502800294,1,pan_sandwich_blanco_familiar,1,0.04777776438646639,Value
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Sandwich Blanco Familiar Lumijor,7467502800294,13,140.0,2.22,30 OZ,0.8504849999999999,16.46,2.61,Mass,Panadería,https://supermercadosrd.com/productos/pan-sandwich-blanco-familiar-lumijor/7661,https://sirena.do/products/index/pan-lumijor-mediano?utm_source=supermercadosrd,Bakery,140.0,,,,,,,,,,7467502800294,pan_pan sandwich blanco familiar lumijor,0.85,7467502800294,1,pan_sandwich_blanco_familiar,1,0.051958318770282196,Value
Dominican Republic,DOP,Panaderia,Garrido,Pan,Pan Viga Blanco Club Lumijor,7467502800287,13,202.0,3.2,56 OZ,1.587572,12.72,2.02,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-blanco-club-lumijor/7689,https://www.garrido.com.do/p/186066?utm_source=supermercadosrd,Bakery,202.0,,,,,,,,,,7467502800287,pan_pan viga blanco club lumijor,1.59,7467502800287,1,pan_viga_blanco_club,1,0.04021295169194254,Value
Dominican Republic,DOP,Panaderia,Jumbo,Pan,Pan Viga Blanco Club Lumijor,7467502800287,13,202.95,3.22,56 OZ,1.587572,12.78,2.03,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-blanco-club-lumijor/7689,https://jumbo.com.do/pan-viga-blanco-club-lumijor-2092091?utm_source=supermercadosrd,Bakery,202.95,,,,,,,,,,7467502800287,pan_pan viga blanco club lumijor,1.59,7467502800287,1,pan_viga_blanco_club,1,0.040412025710219485,Value
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Viga Blanco Club Lumijor,7467502800287,13,202.0,3.2,56 OZ,1.587572,12.72,2.02,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-blanco-club-lumijor/7689,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,202.0,,,,,,,,,,7467502800287,pan_pan viga blanco club lumijor,1.59,7467502800287,1,pan_viga_blanco_club,1,0.04021295169194254,Value
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Viga Blanco Club Lumijor,7467502800287,13,202.95,3.22,56 OZ,1.587572,12.78,2.03,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-blanco-club-lumijor/7689,https://supermercadosnacional.com/pan-viga-blanco-club-lumijor-2092091?utm_source=supermercadosrd,Bakery,202.95,,,,,,,,,,7467502800287,pan_pan viga blanco club lumijor,1.59,7467502800287,1,pan_viga_blanco_club,1,0.040412025710219485,Value
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Viga Blanco Club Lumijor,7467502800287,13,234.0,3.71,56 OZ,1.587572,14.74,2.34,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-blanco-club-lumijor/7689,https://plazalama.com.do/p/pan-viga-familiar-lumijor-15-kg-7467502800287?utm_source=supermercadosrd,Bakery,234.0,,,,,,,,,,7467502800287,pan_pan viga blanco club lumijor,1.59,7467502800287,1,pan_viga_blanco_club,1,0.04658332027680472,Value
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Viga Blanco Club Lumijor,7467502800287,13,205.0,3.25,56 OZ,1.587572,12.91,2.05,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-blanco-club-lumijor/7689,https://sirena.do/products/index/pan-lumijor-club-viga-gigante?utm_source=supermercadosrd,Bakery,205.0,,,,,,,,,,7467502800287,pan_pan viga blanco club lumijor,1.59,7467502800287,1,pan_viga_blanco_club,1,0.04081017374677337,Value
Dominican Republic,DOP,Panaderia,Garrido,Pan,Pan Viga Club Personal Lumijor,7467502800041,13,120.0,1.9,18.5 OZ,0.52446575,22.88,3.63,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-club-personal-lumijor/7664,https://www.garrido.com.do/p/207104?utm_source=supermercadosrd,Bakery,120.0,,,,,,,,,,7467502800041,pan_pan viga club personal lumijor,0.52,7467502800041,1,pan_viga_club_personal,1,0.07226386863453041,Value
Dominican Republic,DOP,Panaderia,Jumbo,Pan,Pan Viga Club Personal Lumijor,7467502800041,13,108.95,1.73,18.5 OZ,0.52446575,20.77,3.29,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-club-personal-lumijor/7664,https://jumbo.com.do/pan-viga-club-personal-lumijor-2005477?utm_source=supermercadosrd,Bakery,108.95,,,,,,,,,,7467502800041,pan_pan viga club personal lumijor,0.52,7467502800041,1,pan_viga_club_personal,1,0.06549535201311434,Value
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Viga Club Personal Lumijor,7467502800041,13,108.0,1.71,18.5 OZ,0.52446575,20.59,3.26,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-club-personal-lumijor/7664,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,108.0,,,,,,,,,,7467502800041,pan_pan viga club personal lumijor,0.52,7467502800041,1,pan_viga_club_personal,1,0.06489812995828351,Value
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Viga Club Personal Lumijor,7467502800041,13,108.95,1.73,18.5 OZ,0.52446575,20.77,3.29,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-club-personal-lumijor/7664,https://supermercadosnacional.com/pan-viga-club-personal-lumijor-2005477?utm_source=supermercadosrd,Bakery,108.95,,,,,,,,,,7467502800041,pan_pan viga club personal lumijor,0.52,7467502800041,1,pan_viga_club_personal,1,0.06549535201311434,Value
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Viga Club Personal Lumijor,7467502800041,13,124.0,1.96,18.5 OZ,0.52446575,23.64,3.75,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-club-personal-lumijor/7664,https://plazalama.com.do/p/pan-viga-lumijor-525-g-7467502800041?utm_source=supermercadosrd,Bakery,124.0,,,,,,,,,,7467502800041,pan_pan viga club personal lumijor,0.52,7467502800041,1,pan_viga_club_personal,1,0.07465275685385374,Value
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Viga Club Personal Lumijor,7467502800041,13,109.0,1.73,18.5 OZ,0.52446575,20.78,3.29,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-club-personal-lumijor/7664,https://sirena.do/products/index/pan-lumijor-sandwich-pequeo-?utm_source=supermercadosrd,Bakery,109.0,,,,,,,,,,7467502800041,pan_pan viga club personal lumijor,0.52,7467502800041,1,pan_viga_club_personal,1,0.06549535201311434,Value
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Viga Mini Brioche Lumijor,7467502800386,13,158.0,2.5,16 OZ,0.453592,34.83,5.52,Mass,Brioche,https://supermercadosrd.com/productos/pan-viga-mini-brioche-lumijor/7860,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,158.0,,,,,,,,,,7467502800386,pan_pan viga mini brioche lumijor,0.45,7467502800386,1,pan_viga_mini_brioche,1,0.10988885808887268,Value
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Viga Mini Brioche Lumijor,7467502800386,13,158.95,2.52,16 OZ,0.453592,35.04,5.55,Mass,Brioche,https://supermercadosrd.com/productos/pan-viga-mini-brioche-lumijor/7860,https://supermercadosnacional.com/pan-viga-mini-brioche-lumijor-2202896?utm_source=supermercadosrd,Bakery,158.95,,,,,,,,,,7467502800386,pan_pan viga mini brioche lumijor,0.45,7467502800386,1,pan_viga_mini_brioche,1,0.11048608014370352,Value
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Viga Mini Brioche Lumijor,7467502800386,13,199.0,3.15,16 OZ,0.453592,43.87,6.95,Mass,Brioche,https://supermercadosrd.com/productos/pan-viga-mini-brioche-lumijor/7860,https://plazalama.com.do/p/pan-viga-luminor-brioche-rebanada-gruesa-450g-7467502800386?utm_source=supermercadosrd,Bakery,199.0,,,,,,,,,,7467502800386,pan_pan viga mini brioche lumijor,0.45,7467502800386,1,pan_viga_mini_brioche,1,0.13835644270247557,Value
Dominican Republic,DOP,Pasteleria,Merca Jumbo,Bizcocho,Bizcocho Chocolate Redondo,2100003235688,13,774.0,12.26,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-chocolate-redondo/42601,https://mercajumbo.com.do/?utm_source=supermercadosrd,Pasteleria,774.0,,,,,,,,,,2100003235688,bizcocho_bizcocho chocolate redondo,unknown,2100003235688,1,bizcocho_bizcocho_chocolate_redondo,1,,Market
Dominican Republic,DOP,Pasteleria,Jumbo,La Panera,Bizcocho De Aro Con Pasas La Panera,2050000433764,13,179.95,2.85,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-de-aro-con-pasas-la-panera/8034,https://jumbo.com.do/bizcocho-de-aro-con-pasas-la-panera-2126103?utm_source=supermercadosrd,Pasteleria,179.95,,,,,,,,,,2050000433764,la panera_bizcocho de aro con pasas la panera,unknown,2050000433764,1,la panera_bizcocho_pasas_panera,1,,Market
Dominican Republic,DOP,Pasteleria,Merca Jumbo,La Panera,Bizcocho De Aro Con Pasas La Panera,2050000433764,13,179.0,2.84,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-de-aro-con-pasas-la-panera/8034,https://mercajumbo.com.do/?utm_source=supermercadosrd,Pasteleria,179.0,,,,,,,,,,2050000433764,la panera_bizcocho de aro con pasas la panera,unknown,2050000433764,1,la panera_bizcocho_pasas_panera,1,,Market
Dominican Republic,DOP,Pasteleria,Nacional,La Panera,Bizcocho De Aro Con Pasas La Panera,2050000433764,13,179.95,2.85,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-de-aro-con-pasas-la-panera/8034,https://supermercadosnacional.com/bizcocho-de-aro-con-pasas-la-panera-2126103?utm_source=supermercadosrd,Pasteleria,179.95,,,,,,,,,,2050000433764,la panera_bizcocho de aro con pasas la panera,unknown,2050000433764,1,la panera_bizcocho_pasas_panera,1,,Market
Dominican Republic,DOP,Pasteleria,Jumbo,La Panera,Bizcocho De Aro Marmoleado La Panera,2050000433764,13,209.95,3.33,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-de-aro-marmoleado-la-panera/8035,https://jumbo.com.do/bizcocho-de-aro-marmoleado-la-panera-2126102?utm_source=supermercadosrd,Pasteleria,209.95,,,,,,,,,,2050000433764,la panera_bizcocho de aro marmoleado la panera,unknown,2050000433764,1,la panera_bizcocho_marmoleado_panera,1,,Market
Dominican Republic,DOP,Pasteleria,Merca Jumbo,La Panera,Bizcocho De Aro Marmoleado La Panera,2050000433764,13,209.0,3.31,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-de-aro-marmoleado-la-panera/8035,https://mercajumbo.com.do/?utm_source=supermercadosrd,Pasteleria,209.0,,,,,,,,,,2050000433764,la panera_bizcocho de aro marmoleado la panera,unknown,2050000433764,1,la panera_bizcocho_marmoleado_panera,1,,Market
Dominican Republic,DOP,Pasteleria,Nacional,La Panera,Bizcocho De Aro Marmoleado La Panera,2050000433764,13,209.95,3.33,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-de-aro-marmoleado-la-panera/8035,https://supermercadosnacional.com/bizcocho-de-aro-marmoleado-la-panera-2126102?utm_source=supermercadosrd,Pasteleria,209.95,,,,,,,,,,2050000433764,la panera_bizcocho de aro marmoleado la panera,unknown,2050000433764,1,la panera_bizcocho_marmoleado_panera,1,,Market
Dominican Republic,DOP,Pasteleria,Merca Jumbo,Bizcocho,Bizcocho Fresa Redondo,999999957764,12,624.0,9.89,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-fresa-redondo/42600,https://mercajumbo.com.do/?utm_source=supermercadosrd,Pasteleria,624.0,,,,,,,,,,,bizcocho_bizcocho fresa redondo,unknown,bizcocho_bizcocho fresa redondo_unknown,1,bizcocho_bizcocho_fresa_redondo,1,,Market
Dominican Republic,DOP,Pasteleria,Sirena,Corteza,Corteza Pastel Essential Graham Cracker,2100003235688,13,189.0,2.99,170 GR,0.17,111.18,17.62,Mass,Pastelería,https://supermercadosrd.com/productos/corteza-pastel-essential-graham-cracker/21374,https://sirena.do/products/index/corteza-pastel-essential-graham-cracker-170-gr?utm_source=supermercadosrd,Pasteleria,189.0,,,,,,,,,,2100003235688,corteza_corteza pastel essential graham cracker,0.17,2100003235688,1,corteza_corteza_pastel_essential,1,0.18536831695667727,Value
Dominican Republic,DOP,Pasteleria,,Members Selection,Members Selection Pastel De Dulce De Leche Recien Horneado 25 A 30 Porciones,,,865.0,13.71,170 GR,0.17,508.82,80.62,Mass,Pastelería,https://supermercadosrd.com/productos/members-selection-pastel-de-dulce-de-leche-recien-horneado-25-a-30-porciones/8640,https://www.pricesmart.com/es-do/producto/members-selection-pastel-de-dulce-de-leche-recien-horneado-25-a-30-porciones-259279/259279?utm_source=supermercadosrd,Pasteleria,865.0,,,,,,,,,,,members selection_members selection pastel de dulce de leche recien horneado 25 a 30 porciones,0.17,members selection_members selection pastel de dulce de leche recien horneado 25 a 30 porciones_0.17,1,members selection_members_selection_pastel,1,0.848149472931176,Market
Dominican Republic,DOP,Pasteleria,,Members Selection,Members Selection Pastel De Fresa Y Crema Recien Horneado 10 A 15 Porciones,,,775.0,12.28,170 GR,0.17,455.88,72.24,Mass,Pastelería,https://supermercadosrd.com/productos/members-selection-pastel-de-fresa-y-crema-recien-horneado-10-a-15-porciones/8641,https://www.pricesmart.com/es-do/producto/members-selection-pastel-de-fresa-y-crema-recien-horneado-10-a-15-porciones-259280/259280?utm_source=supermercadosrd,Pasteleria,775.0,,,,,,,,,,,members selection_members selection pastel de fresa y crema recien horneado 10 a 15 porciones,0.17,members selection_members selection pastel de fresa y crema recien horneado 10 a 15 porciones_0.17,1,members selection_members_selection_pastel,1,0.7599890588507584,Value
Dominican Republic,DOP,Pasteleria,,Members Selection,Members Selection Pastel De Vainilla Dulce Y Cremoso Recien Horneado 80 A 100 Porciones,,,2495.0,39.53,170 GR,0.17,1467.65,232.55,Mass,Pastelería,https://supermercadosrd.com/productos/members-selection-pastel-de-vainilla-dulce-y-cremoso-recien-horneado-80-a-100-porciones/8638,https://www.pricesmart.com/es-do/producto/members-selection-pastel-de-vainilla-dulce-y-cremoso-recien-horneado-80-a-100-porciones-276418/276418?utm_source=supermercadosrd,Pasteleria,2495.0,,,,,,,,,,,members selection_members selection pastel de vainilla dulce y cremoso recien horneado 80 a 100 porciones,0.17,members selection_members selection pastel de vainilla dulce y cremoso recien horneado 80 a 100 porciones_0.17,1,members selection_members_selection_pastel,1,2.44650409241063,Premium
Dominican Republic,DOP,Pasteleria,,Members Selection,Members Selection Pastel De Vainilla Recien Horneado 20 A 24 Porciones,2100002860560,13,895.0,14.18,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/members-selection-pastel-de-vainilla-recien-horneado-20-a-24-porciones/8632,https://www.pricesmart.com/es-do/producto/members-selection-pastel-de-vainilla-recien-horneado-20-a-24-porciones-261882/261882?utm_source=supermercadosrd,Pasteleria,895.0,,,,,,,,,,2100002860560,members selection_members selection pastel de vainilla recien horneado 20 a 24 porciones,unknown,2100002860560,1,members selection_members_selection_pastel,1,,Market
Dominican Republic,DOP,Pasteleria,,Members Selection,Members Selection Pastel De Vainilla Recien Horneado 40 A 50 Porciones,2100002860560,13,1590.0,25.19,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/members-selection-pastel-de-vainilla-recien-horneado-40-a-50-porciones/8637,https://www.pricesmart.com/es-do/producto/members-selection-pastel-de-vainilla-recien-horneado-40-a-50-porciones-261886/261886?utm_source=supermercadosrd,Pasteleria,1590.0,,,,,,,,,,2100002860560,members selection_members selection pastel de vainilla recien horneado 40 a 50 porciones,unknown,2100002860560,1,members selection_members_selection_pastel,1,,Market
Dominican Republic,DOP,Pasteleria,,Members Selection,Members Selection Pastel Selva Negra Recien Horneado 10 A 12 Porciones,,,775.0,12.28,170 GR,0.17,455.88,72.24,Mass,Pastelería,https://supermercadosrd.com/productos/members-selection-pastel-selva-negra-recien-horneado-10-a-12-porciones/8629,https://www.pricesmart.com/es-do/producto/members-selection-pastel-selva-negra-recien-horneada-10-a-12-porciones-243433/243433?utm_source=supermercadosrd,Pasteleria,775.0,,,,,,,,,,,members selection_members selection pastel selva negra recien horneado 10 a 12 porciones,0.17,members selection_members selection pastel selva negra recien horneado 10 a 12 porciones_0.17,1,members selection_members_selection_pastel,1,0.7599890588507584,Value
Dominican Republic,DOP,Pasteleria,Sirena,Sliced,Sliced Cake Buenhorno Canela Marmoleado,2100002860560,13,385.0,6.1,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/sliced-cake-buenhorno-canela-marmoleado/8942,https://sirena.do/products/index/sliced-cake-buenhorno-canela-marmoleado?utm_source=supermercadosrd,Pasteleria,385.0,,,,,,,,,,2100002860560,sliced_sliced cake buenhorno canela marmoleado,unknown,2100002860560,1,sliced_sliced_cake_buenhorno,1,,Market
Dominican Republic,DOP,Pasteleria,Sirena,Sliced,Sliced Cake Buenhorno Choco Marmoleado,2100002860560,13,385.0,6.1,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/sliced-cake-buenhorno-choco-marmoleado/9017,https://sirena.do/products/index/sliced-cake-buenhorno-choco-marmoleado?utm_source=supermercadosrd,Pasteleria,385.0,,,,,,,,,,2100002860560,sliced_sliced cake buenhorno choco marmoleado,unknown,2100002860560,1,sliced_sliced_cake_buenhorno,1,,Market
Dominican Republic,DOP,Pasteleria,Sirena,Sliced,Sliced Cake Buenhorno Doble Chocolate,,,385.0,6.1,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/sliced-cake-buenhorno-doble-chocolate/8951,https://sirena.do/products/index/sliced-cake-buenhorno-doble-chocolate?utm_source=supermercadosrd,Pasteleria,385.0,,,,,,,,,,,sliced_sliced cake buenhorno doble chocolate,unknown,sliced_sliced cake buenhorno doble chocolate_unknown,1,sliced_sliced_cake_buenhorno,1,,Market
Dominican Republic,DOP,Pasteleria,Sirena,Sliced,Sliced Cake Buenhorno Guineo Con Nuez,1779875430214,13,385.0,6.1,1 UND,,,,Mass,Pastelería,https://supermercadosrd.com/productos/sliced-cake-buenhorno-guineo-con-nuez/8920,https://sirena.do/products/index/sliced-cake-buenhorno-guineo-con-nuez?utm_source=supermercadosrd,Pasteleria,385.0,,,,,,,,,,,sliced_sliced cake buenhorno guineo con nuez,unknown,sliced_sliced cake buenhorno guineo con nuez_unknown,1,sliced_sliced_cake_buenhorno,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Bravo,Bravo Burrito Mediano,2100003088239,13,99.0,1.57,8 UND,,,,Mass,Tortilla,https://supermercadosrd.com/productos/bravo-burrito-mediano/22042,https://bravova.superbravo.com.do/articulos/14958?utm_source=supermercadosrd,Tortillas & Wraps,99.0,,,,,,,,,,2100003088239,bravo_bravo burrito mediano,unknown,2100003088239,1,bravo_bravo_burrito_mediano,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Bravo,Bravo Tortilla Trigo,357137762151,12,68.0,1.08,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/bravo-tortilla-trigo/22041,https://bravova.superbravo.com.do/articulos/5213?utm_source=supermercadosrd,Tortillas & Wraps,68.0,,,,,,,,,,0357137762151,bravo_bravo tortilla trigo,unknown,0357137762151,1,bravo_bravo_tortilla_trigo,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Bravo,Bravo Tortilla Trigo Integral,2100003088215,13,79.0,1.25,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/bravo-tortilla-trigo-integral/22049,https://bravova.superbravo.com.do/articulos/22248?utm_source=supermercadosrd,Tortillas & Wraps,79.0,,,,,,,,,,2100003088215,bravo_bravo tortilla trigo integral,unknown,2100003088215,1,bravo_bravo_tortilla_trigo,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Bravo,Bravo Tortilla Wrap Espinaca Med,2100003088239,13,129.0,2.04,8 UND,,,,Mass,Wrap,https://supermercadosrd.com/productos/bravo-tortilla-wrap-espinaca-med/42062,https://bravova.superbravo.com.do/articulos/30585?utm_source=supermercadosrd,Tortillas & Wraps,129.0,,,,,,,,,,2100003088239,bravo_bravo tortilla wrap espinaca med,unknown,2100003088239,1,bravo_bravo_tortilla_wrap,1,,Market
